date,sentiment,text
10-03-19 11:30,2,growing earnings eps for apple inc aapl gurufocus com news af fid
10-03-19 10:10,4,rt contestalert giveaway contest sweeps win ai apple applenews appleevent aapl springforward idrop news is giving away a inch macbook pro in july
10-03-19 9:00,4,rt contestalert giveaway contest sweeps win ai apple applenews appleevent aapl idrop news is giving away an ipad pro
10-03-19 8:49,2,spx es f still inside dec mnthly bar if it cannot break out
10-03-19 8:36,4,forex best profits signals for more signals
10-03-19 8:27,4,forex best profits signals for more info
10-03-19 8:12,4,forex best profits signals for free signals
10-03-19 8:00,2,aapl golub group llc has million stake in apple inc aapl dispatchtribunal com gol ub group llc has million stake in apple inc aapl html aapl
10-03-19 8:00,4,aapl apple inc aapl is golub group llc s th largest position https theenterpriseleader com app le inc aapl is golub group llcs th largest position html aapl
10-03-19 7:50,4,forex best profits signals for free crypto signals https t me forexwarsnop fb cron forex ung oil trx amzn fx btt uso gld aapl forexsignals tsla goog btc pic twitter com p mdfqvk w
10-03-19 7:40,4,forex best profits signals don t miss your chance
10-03-19 7:34,4,forex best profits signals for free signals
10-03-19 0:52,2,apple ar glasses will run on a new custom operating system
10-03-19 0:36,0,amd aapl acad msp algo cheat sheet reporting tool support resistance alerts as of fri mar
09-03-19 23:56,2,aapl hour chart from the midday update friday http ow ly fxgqg aapl elliottwave pic twitter com nlyhvzfwjw
09-03-19 23:07,2,revolutionary blockchain venture thorecoin thr providing crypto investors with option to diversify their portfolio by investing in traditional asset classes aapl google netflix crudeoil thorecoin com digital assets thr portfolio hybrid summer live
09-03-19 22:31,2,how is our recent estimate for apple shares evolving https bit ly ntulys aapl apple stocks investments money dinero pic twitter com znvh clolz
09-03-19 21:15,2,check march
09-03-19 18:15,4,companies growing earnings per share aapl ads afl asr asx atvi earnings eps
09-03-19 18:09,4,companies growing earnings a aan aapl aasp aaww ab gurufocus com news af fid earnings eps
09-03-19 18:02,4,forex best profits signals for more info
09-03-19 17:52,4,forex best profits signals don t miss your chance
09-03-19 17:34,4,forex best profits signals for free signals
09-03-19 17:21,4,forex best profits signals for free signals
09-03-19 17:11,4,forex best profits signals for more info
09-03-19 16:59,2,forex best profits signals for free signals
09-03-19 15:37,2,apple shares new videos in iphone tips series covering wallet
09-03-19 14:28,2,blockchain is making it possible for anyone to buy shares in apple and facebook venturebeat aapl fb https apple news a prwbfahr sr xay yuqfg
09-03-19 11:42,0,hear ya aapl is losing it s appeal in my opinion they should do something
09-03-19 11:30,2,aapl apple il trend torna rialzista tradingview https it tradingview com chart aapl l s lnycp
09-03-19 10:18,0,iwm daily chart daily not looking good currently testing good support if it does not hold
09-03-19 6:13,0,amd aapl acad msp algo cheat sheet reporting tool support resistance alerts as of fri mar
09-03-19 4:20,2,aapl http expertcrudeoil com best mcx commodity tips provider tradingview https in tradingview com chart aapl yem ehlzi expertcrudeoil com best mcx commodity tips provider
09-03-19 0:07,2,th generation ipad to feature unchanged design with touch id and headphone jack https ift tt vjd n aapl
08-03-19 23:45,2,apple has been quietly hiring iconic artists to design apple music playlist covers aapl theverge com apple music art original playlists design
08-03-19 22:23,0,i m sick of face id i m tired of having to lift the phone and point it at my face
08-03-19 21:52,2,a whole bunch of us and international charts spx ndx aapl dji and they are all rollig over except utilities one tab com page ynvgagpct s our eiqulrw
08-03-19 21:15,2,check march
08-03-19 20:30,2,aapl open close daily range earnings date apr
08-03-19 19:43,4,microsoft s reputation grows among americans and investors https goo gl fb otwumv amazonwebservices aapl
08-03-19 19:09,4,aapl major support at
08-03-19 19:01,2,ba and aapl ba aapl trade with us zpr io ch r
08-03-19 18:55,0,apple s zero cash goal could be a cause for concern in a few years aapl has billion in net cash
08-03-19 17:03,2,apple inc price at close
08-03-19 17:00,2,don t be fooled by the late day rally in es f spy spx downside is not over yet my chart explains why trading daytrading options stocks optionstrading nq amzn ym dow cl ng gc gold aapl faang pic twitter com otkry nuyz
08-03-19 16:39,2,camera comparison iphone xs max vs samsung galaxy s https ift tt exl qo aapl
08-03-19 16:16,2,aapl breaks back above day moving average https techniquant com reports stock aapl daily technical analysis report for sentiment bullish aapl apple
08-03-19 15:59,0,qualcomm wants apple to pay million in damages in patent battle https ift tt tyebls aapl
08-03-19 14:47,2,all instruments hour charts are updated for members viewing http ow ly fxgqg indices stocks etf s commodities zn f btc forex elliottwave spx es f nq f ym f nkd f usdx eurusd gbpusd audusd usdcad usdjpy audjpy zn f btc cl f xauusd aapl xom pic twitter com lflxdxlvgn
08-03-19 14:38,2,group instruments hour charts are updated for members viewing http ow ly fxgqg elliottwave es f nq f tf f aapl zc f ng f pic twitter com quz ugbssb
08-03-19 14:24,2,apple adding original art from iconic artists to thousands of apple music playlists https ift tt cdhvsm aapl
08-03-19 14:09,4,macrumors giveaway win a backpack
08-03-19 14:02,2,group stocks etf s hour charts are updated for members viewing http ow ly fxgqg elliottwave btc aapl xom amzn tsla pic twitter com ekqto ewja
08-03-19 12:47,4,forex best profits signals for x gains
08-03-19 12:36,4,aapl stocks trending trendingstocks stocksinnews aftermarket vladstocks kyliejenner kardashians hiphop investments moneygang money apple applewatch nasdaq dowjones bullish stockstotrade pic twitter com ugccup zp
08-03-19 12:09,0,presidential candidate elizabeth warren s plan to break up big tech companies could affect apple s app store https ift tt xgfza aapl
08-03-19 11:41,0,saudi app criticized for feature to control women s travel aapl aapl technology travelrestrictionsandadvisories travelsafety marketbeat com n
08-03-19 11:40,0,saudi app criticized for feature to control women s travel aapl aapl technology travelrestrictionsandadvisories travelsafety http zpr io gmfhz
08-03-19 11:32,2,apple entry levels for buying aapl chart tradingview com chart aapl llk dv l apple entry levels for buying
08-03-19 11:24,2,mac nostalgia a look back at clarus the dogcow https ift tt ehl ts aapl
08-03-19 11:20,4,samsung to preinstall spotify on new smartphones
08-03-19 11:20,2,apple ar glasses expected in as an iphone dependent accessory https hothardware com news apple wor king on ar device ewvjwjpyhtflkrdg via augmentedreality aapl
08-03-19 9:41,2,super woman g d bless you m m aapltrdng aapl apple mother mama mom woman matron balanceforbetter love cute fashion texas aquarium shark african africa nigerian nigeria womensday intlwomensday internat
08-03-19 9:34,2,macrumors exclusive get elevationlab s drafttable for ipad discounted by https ift tt evdqkz aapl
08-03-19 9:31,4,data collected by tsla vechicles could be interesting for google aapl to invest in tsla
08-03-19 9:17,2,stj hot stocks watchlist posted watchlist bpth
08-03-19 8:28,4,rt contestalert giveaway contest sweeps win ai apple applenews appleevent aapl idrop news is giving away a inch macbook pro in july
08-03-19 8:27,4,rt contestalert giveaway contest sweeps win ai apple applenews appleevent aapl idrop news is giving away a free iphone xs max in september enter to win now https wn nr zyzv z
08-03-19 8:27,4,rt giveaway win contest contestalert apple applenews appleevent aapl thebachelor idrop news is giving away an iphone xr in may enter to win now https wn nr gxvxf
08-03-19 8:26,4,rt giveaway win contest contestalert apple applenews appleevent aapl thebachelor idrop news is giving away a mm nike apple watch series in june enter to win now https wn nr mpsnr
08-03-19 7:22,4,an apple a day keeps the doctor away but an i phone aapl completes a b c up and momentum rolls over with negative divergences to wave c down where c a from the recent high of goes to https buff ly tvb mx aapl apple aapl stocks us equity investing pic twitter com tjvwj bpt
08-03-19 7:13,4,rt giveaway win contest contestalert apple applenews appleevent aapl thebachelor idrop news is giving away a free smart home kit in august enter for your chances to win now https wn nr e njng
08-03-19 7:12,4,rt giveaway win contest contestalert apple applenews appleevent aapl thebachelor idrop news is giving away an iphone xr in may enter to win now https wn nr wpfqnj
08-03-19 7:11,4,rt contestalert giveaway contest sweeps win ai apple applenews appleevent aapl idrop news is giving away an ipad pro
08-03-19 7:05,2,nlsn rhi rht aon ihi cmcsa t aapl ndaq wpc dsw experts
08-03-19 6:39,2,disney streaming platform to host entire disney motion picture library https ift tt sr hkm aapl
08-03-19 5:41,2,aapl if you know
08-03-19 5:34,2,icon allegedly found in ios beta suggests th gen ipod touch will have all screen design https ift tt ix zhw aapl
08-03-19 1:42,0,this just set up for a big short aapl chart tradingview com chart aapl pow w sf this just set up for a big short
07-03-19 22:21,0,tlt next likely touch points good volume also bear trap not sure but gld is not confirming this move i will wait for b going long safetyfirst trading daytrading options stocks optionstrading nq amzn ym dow cl ng gc gold aapl faang spy spx es f pic twitter com i g ppj
07-03-19 22:01,2,es f spy spx in larger perspective massive move of and days later still it is an inside month balancing is normal trading daytrading options stocks optionstrading nq amzn ym dow cl ng gc gold aapl faang spy spx es f pic twitter com oqd onxter
07-03-19 21:52,2,given timcook s handling of potus
07-03-19 21:15,2,check march
07-03-19 20:41,2,all instruments hour charts are updated for members viewing http ow ly fxgqg indices stocks etf s commodities zn f btc forex elliottwave spx es f nq f ym f nkd f usdx eurusd gbpusd audusd usdcad usdjpy audjpy zn f btc cl f xauusd aapl xom pic twitter com ushxevtywg
07-03-19 20:37,2,group instruments hour charts are updated for members viewing elliottwave es f nq f tf f aapl pa f zc f usdchf ng f pic twitter com tkzpjve s
07-03-19 20:14,4,pok mon mobile games have earned billion total
07-03-19 18:54,4,apple not fighting royalty increase for songwriters that spotify
07-03-19 18:28,2,group stocks etf s hour charts are updated for members viewing elliottwave btc aapl xom bac amzn baba tsla fb pic twitter com usqedwxpxk
07-03-19 17:58,0,will apple be soured in the streaming services market apple inc nasdaq aapl https buff ly txt iy
07-03-19 17:53,2,apple ceo trumps trump
07-03-19 17:52,2,apple ceo trumps trump
07-03-19 17:49,2,samsung s galaxy buds vs apple airpods https ift tt hk sg aapl
07-03-19 17:03,4,apple inc price at close
07-03-19 17:01,4,forex best profits signals for more signals
07-03-19 16:15,0,aapl breaks below day moving average for the first time since january th https techniquant com reports stock aapl daily technical analysis report for sentiment very bearish aapl apple
07-03-19 15:43,2,aapl apple short intra day trade exit charts target hit tradingpsychology technicalanalysis priceandvolume tradelikeapro pic twitter com snasuik fu
07-03-19 15:43,2,aapl apple short intra day trade entry charts target hit tradingpsychology technicalanalysis priceandvolume tradelikeapro pic twitter com dlb iecxmh
